chr,start,end,arm,gc,map,filtered.bases
chr2,96000001,98000000,2q,0.4503835,0.786416252340308,0
chr2,98000001,100000000,2q,0.421341,0.910009393681812,474
chr2,100000001,102000000,2q,0.431255,0.976901032552039,0
chr2,102000001,104000000,2q,0.4041115,0.97944313786835,0
chr2,104000001,106000000,2q,0.389412,0.983889801378889,82
chr2,106000001,108000000,2q,0.4184335,0.937123590774041,62
chr2,108000001,110000000,2q,0.411473,0.915913894099638,521
chr2,110000001,112000000,2q,0.406883,0.732621078004106,0
chr2,112000001,114000000,2q,0.4339905,0.828098005308041,45
chr2,114000001,116000000,2q,0.3968255,0.884195340589814,2476
chr2,116000001,118000000,2q,0.362435,0.966154563218285,4675
chr2,118000001,120000000,2q,0.418298,0.952740468057676,0
chr2,120000001,122000000,2q,0.461348,0.98513106110733,360
chr2,122000001,124000000,2q,0.402902,0.976032771783466,0
chr2,124000001,126000000,2q,0.3740065,0.969594663015987,200
chr2,126000001,128000000,2q,0.404587,0.975297666035519,133
chr2,128000001,130000000,2q,0.450078,0.977510333478621,722
chr2,130000001,132000000,2q,0.4461255,0.813030118122548,1030
chr2,132000001,134000000,2q,0.4087685,0.813261055906902,42085
chr2,134000001,136000000,2q,0.413528,0.960334221180481,0
chr2,136000001,138000000,2q,0.399037,0.972222695121147,0
chr2,138000001,140000000,2q,0.373929,0.970663620038761,0
chr2,140000001,142000000,2q,0.352992,0.980570597509267,0
chr2,142000001,144000000,2q,0.3569995,0.979595404760391,0
chr2,144000001,146000000,2q,0.3713095,0.979702713123386,93
chr2,146000001,148000000,2q,0.3574655,0.982107000120193,143
chr2,148000001,150000000,2q,0.366071,0.968271694307018,132
chr2,150000001,152000000,2q,0.38388,0.969559836584709,0
chr2,152000001,154000000,2q,0.3947965,0.968358674300772,48
chr2,154000001,156000000,2q,0.3587205,0.967285354951477,0
chr2,156000001,158000000,2q,0.360079,0.966015537905078,1383
chr2,158000001,160000000,2q,0.3952475,0.95769909862864,406
chr2,160000001,162000000,2q,0.387814,0.96444721579944,0
chr2,162000001,164000000,2q,0.3617445,0.975636238239063,238
chr2,164000001,166000000,2q,0.362915,0.981872142229267,0
chr2,166000001,168000000,2q,0.3603275,0.962412979710874,26
chr2,168000001,170000000,2q,0.3866385,0.975166455761598,59
chr2,170000001,172000000,2q,0.3983415,0.968476772132402,116
chr2,172000001,174000000,2q,0.409166,0.973139264608393,0
chr2,174000001,176000000,2q,0.402368,0.977290965332567,0
chr2,176000001,178000000,2q,0.3969775,0.969199805196235,95
chr2,178000001,180000000,2q,0.388021,0.966184560641418,0
chr2,180000001,182000000,2q,0.3661865,0.971330293755399,0
chr2,182000001,184000000,2q,0.37037,0.969196644215925,0
chr2,184000001,186000000,2q,0.3525465,0.966913327840256,37
chr2,186000001,188000000,2q,0.3574015,0.96548144961588,0
chr2,188000001,190000000,2q,0.3539235,0.976513056583057,0
chr2,190000001,192000000,2q,0.3808605,0.975152699583764,450
chr2,192000001,194000000,2q,0.367384,0.970855464034888,124
chr2,194000001,196000000,2q,0.3415855,0.959537430384064,0
chr2,196000001,198000000,2q,0.381831,0.963709641480001,0
chr2,198000001,200000000,2q,0.3808935,0.9674987266993,0
chr2,200000001,202000000,2q,0.400268,0.976304487674013,115
chr2,202000001,204000000,2q,0.41083,0.970266415682282,3847
chr2,204000001,206000000,2q,0.393503,0.980412797694807,0
chr2,206000001,208000000,2q,0.405485,0.972445813093469,0
chr2,208000001,210000000,2q,0.39724,0.960982757870087,99
chr2,210000001,212000000,2q,0.365979,0.968671141125337,95
chr2,212000001,214000000,2q,0.354406,0.977349511629737,125
chr2,214000001,216000000,2q,0.3653265,0.972051998146678,0
chr2,216000001,218000000,2q,0.421923,0.979166021995023,0
chr2,218000001,220000000,2q,0.458917,0.983678651814383,0
chr2,220000001,222000000,2q,0.4295475,0.985005781070535,0
chr2,222000001,224000000,2q,0.3967875,0.979523271648023,151
chr2,224000001,226000000,2q,0.401772,0.981187100171191,83
chr2,226000001,228000000,2q,0.380665,0.979033783704599,0
chr2,228000001,230000000,2q,0.390567,0.964645771648754,0
chr2,230000001,232000000,2q,0.4191135,0.980459489514184,318
chr2,232000001,234000000,2q,0.467515,0.966361440066417,117
chr2,234000001,236000000,2q,0.432696,0.973089447064485,0
chr2,236000001,238000000,2q,0.4578375,0.986913562154905,484
chr2,238000001,240000000,2q,0.4644705,0.982876197732231,87
chr2,240000001,242000000,2q,0.509013,0.976757781575786,181
chr3,2000001,4000000,3p,0.385587,0.975522444834905,0
chr3,4000001,6000000,3p,0.407971,0.962281699627318,58
chr3,6000001,8000000,3p,0.3772215,0.970280624291181,0
chr3,8000001,10000000,3p,0.439471,0.972219456330997,105
chr3,10000001,12000000,3p,0.462567,0.975264151368857,0
chr3,12000001,14000000,3p,0.4761285,0.983931700182749,0
chr3,14000001,16000000,3p,0.444671,0.966714850519595,66
chr3,16000001,18000000,3p,0.398809,0.971981673269474,0
chr3,18000001,20000000,3p,0.373745,0.954343276908022,187
chr3,20000001,22000000,3p,0.371956,0.971916599539648,0
chr3,22000001,24000000,3p,0.3834465,0.958408247283064,183
chr3,24000001,26000000,3p,0.386378,0.977301144661579,62
chr3,26000001,28000000,3p,0.387522,0.954848717892849,146
chr3,28000001,30000000,3p,0.36892,0.974069644987151,0
chr3,30000001,32000000,3p,0.3910905,0.983057805427821,0
chr3,32000001,34000000,3p,0.4169795,0.973977563737099,0
chr3,34000001,36000000,3p,0.372452,0.960839117669526,0
chr3,36000001,38000000,3p,0.408486,0.972687285819588,0
chr3,38000001,40000000,3p,0.4316125,0.962004286739928,0
chr3,40000001,42000000,3p,0.407774,0.95222397735241,32
chr3,42000001,44000000,3p,0.4357185,0.96813655505675,0
chr3,44000001,46000000,3p,0.4349275,0.985835870035111,85
chr3,46000001,48000000,3p,0.4533845,0.972734945027604,0
chr3,48000001,50000000,3p,0.4870195,0.975380926241856,750
chr3,50000001,52000000,3p,0.4636885,0.960266532435131,0
chr3,52000001,54000000,3p,0.473492,0.982249856578041,0
chr3,54000001,56000000,3p,0.420504,0.969712663951341,0
chr3,56000001,58000000,3p,0.410913,0.97347174799085,60
chr3,58000001,60000000,3p,0.4193965,0.963296248785101,0
chr3,60000001,62000000,3p,0.3933585,0.975417039811276,0
chr3,62000001,64000000,3p,0.3970975,0.973166586265837,0
chr3,64000001,66000000,3p,0.4037905,0.980538990445329,0
chr3,66000001,68000000,3p,0.3804775,0.9748223626354,131
chr3,68000001,70000000,3p,0.3935055,0.976693670840352,0
chr3,70000001,72000000,3p,0.3959545,0.978303849421918,0
chr3,72000001,74000000,3p,0.4256845,0.983847838510018,0
chr3,74000001,76000000,3p,0.389883,0.910547037529545,3007
chr3,76000001,78000000,3p,0.3581895,0.977750621917736,0
chr3,78000001,80000000,3p,0.3562585,0.973730350708591,40
chr3,80000001,82000000,3p,0.3537815,0.973220809643519,20969
chr3,82000001,84000000,3p,0.346485,0.9742074098442,0
chr3,84000001,86000000,3p,0.343796,0.974017929696219,104
chr3,86000001,88000000,3p,0.3567115,0.972850177320692,0
chr3,88000001,90000000,3p,0.356107,0.958797084703722,0
chr3,94000001,96000000,3q,0.349005,0.966510934813954,0
chr3,96000001,98000000,3q,0.35927,0.967667295834897,2219
chr3,98000001,100000000,3q,0.3811625,0.961213396147676,326
chr3,100000001,102000000,3q,0.3879505,0.957227388718517,0
chr3,102000001,104000000,3q,0.352045,0.973912819705017,0
chr3,104000001,106000000,3q,0.3585055,0.981872358609283,0
chr3,106000001,108000000,3q,0.37875,0.969774037358751,0
chr3,108000001,110000000,3q,0.377738,0.961193833802535,275
chr3,110000001,112000000,3q,0.3764785,0.964058664459202,0
chr3,112000001,114000000,3q,0.3967125,0.968118612927424,0
chr3,114000001,116000000,3q,0.372796,0.978090996277674,0
chr3,116000001,118000000,3q,0.368109,0.976542325717464,86
chr3,118000001,120000000,3q,0.396425,0.970627720499338,81
chr3,120000001,122000000,3q,0.390514,0.941123661013751,0
chr3,122000001,124000000,3q,0.4335765,0.979331262631505,128
chr3,124000001,126000000,3q,0.4361625,0.939171497267039,14329
chr3,126000001,128000000,3q,0.475891,0.981317931417449,0
chr3,128000001,130000000,3q,0.474342,0.936050602727328,0
chr3,130000001,132000000,3q,0.388295,0.961370115551632,155
chr3,132000001,134000000,3q,0.410846,0.953911190993111,0
chr3,134000001,136000000,3q,0.4255845,0.961336246677885,0
chr3,136000001,138000000,3q,0.4007505,0.949974154485516,26
chr3,138000001,140000000,3q,0.4269535,0.968533455268689,157
chr3,140000001,142000000,3q,0.4172935,0.974003927267566,551
chr3,142000001,144000000,3q,0.3884845,0.974194124444473,89
chr3,144000001,146000000,3q,0.3527155,0.972799373823587,0
chr3,146000001,148000000,3q,0.3599685,0.974935827025096,0
chr3,148000001,150000000,3q,0.3855735,0.974071669051957,120
chr3,150000001,152000000,3q,0.385327,0.976027289477211,0
chr3,152000001,154000000,3q,0.376282,0.964950664963546,0
chr3,154000001,156000000,3q,0.385146,0.961950098317088,0
chr3,156000001,158000000,3q,0.3876465,0.965807733225052,0
chr3,158000001,160000000,3q,0.3933005,0.957307619811066,47
chr3,160000001,162000000,3q,0.3738905,0.97566200052992,103
chr3,162000001,164000000,3q,0.3478015,0.963433836258794,30
chr3,164000001,166000000,3q,0.3458725,0.965483121838052,0
chr3,166000001,168000000,3q,0.361029,0.971447843832719,0
chr3,168000001,170000000,3q,0.377157,0.977633862654829,0
chr3,170000001,172000000,3q,0.4008665,0.968964082631922,0
chr3,172000001,174000000,3q,0.371319,0.981574307399577,251
chr3,174000001,176000000,3q,0.354215,0.97029781692198,0
chr3,176000001,178000000,3q,0.3856875,0.971925584362669,0
chr3,178000001,180000000,3q,0.3879245,0.970587226150122,332
chr3,180000001,182000000,3q,0.380222,0.97382394408707,0
chr3,182000001,184000000,3q,0.421891,0.977922883433516,0
chr3,184000001,186000000,3q,0.4387305,0.980533699118092,0
chr3,186000001,188000000,3q,0.4239835,0.971524965115474,349
chr3,188000001,190000000,3q,0.383445,0.977011554944608,0
chr3,190000001,192000000,3q,0.3685605,0.975589184917738,0
chr3,192000001,194000000,3q,0.408028,0.980147081504864,0
chr3,194000001,196000000,3q,0.4663745,0.929999082312234,48
chr3,196000001,198000000,3q,0.429298,0.913806833331179,151
chr4,2000001,4000000,4p,0.5039375,0.956489499949882,0
chr4,4000001,6000000,4p,0.4531935,0.933410639255192,0
chr4,6000001,8000000,4p,0.507446,0.986555480146865,389
chr4,8000001,10000000,4p,0.4752885,0.82802268641815,595
chr4,10000001,12000000,4p,0.4083755,0.961941515740217,123
chr4,12000001,14000000,4p,0.385577,0.968054659535965,16303
chr4,14000001,16000000,4p,0.395627,0.962538479841018,0
chr4,16000001,18000000,4p,0.4068975,0.974820609786083,355
chr4,18000001,20000000,4p,0.370348,0.969065717708151,0
chr4,20000001,22000000,4p,0.3737295,0.973555961013937,184
chr4,22000001,24000000,4p,0.3794195,0.972436985943655,0
chr4,24000001,26000000,4p,0.42456,0.985117668325639,0
chr4,26000001,28000000,4p,0.3887285,0.971934725743962,152
chr4,28000001,30000000,4p,0.349348,0.985314266714675,0
chr4,30000001,32000000,4p,0.349723,0.990602471371195,0
chr4,32000001,34000000,4p,0.346673,0.986181498418574,0
chr4,34000001,36000000,4p,0.3461805,0.983368029717217,0
chr4,36000001,38000000,4p,0.383153,0.976773323812109,0
chr4,38000001,40000000,4p,0.414859,0.977850510493419,0
chr4,40000001,42000000,4p,0.419257,0.980631419166247,22
chr4,42000001,44000000,4p,0.375329,0.971717145367518,93
chr4,44000001,46000000,4p,0.356809,0.970797692833236,0
chr4,46000001,48000000,4p,0.3657235,0.972931598774785,0
chr4,54000001,56000000,4q,0.406326,0.947024613465178,155
chr4,56000001,58000000,4q,0.4060455,0.969950772225966,0
chr4,58000001,60000000,4q,0.3576175,0.951227027248813,226
chr4,60000001,62000000,4q,0.349772,0.960680994090508,0
chr4,62000001,64000000,4q,0.3533855,0.965013887468823,0
chr4,64000001,66000000,4q,0.344831,0.960931058083245,13298
chr4,66000001,68000000,4q,0.3485105,0.96150292812386,0
chr4,68000001,70000000,4q,0.369378,0.953882754477434,2588
chr4,70000001,72000000,4q,0.3686035,0.93524858498937,242
chr4,72000001,74000000,4q,0.3724125,0.957381616623622,0
chr4,74000001,76000000,4q,0.3708075,0.953767382757929,0
chr4,76000001,78000000,4q,0.403343,0.963171044959797,677
chr4,78000001,80000000,4q,0.395885,0.957803844004095,779
chr4,80000001,82000000,4q,0.362858,0.965213461115148,80
chr4,82000001,84000000,4q,0.3991195,0.967093129099321,0
chr4,84000001,86000000,4q,0.389376,0.96706025811877,0
chr4,86000001,88000000,4q,0.376704,0.958491682356545,155
chr4,88000001,90000000,4q,0.394554,0.967661096387116,0
chr4,90000001,92000000,4q,0.3615285,0.967803752584948,0
chr4,92000001,94000000,4q,0.3501805,0.95639658340677,703
chr4,94000001,96000000,4q,0.3668275,0.958814067162298,0
chr4,96000001,98000000,4q,0.360354,0.967002308942575,0
chr4,98000001,100000000,4q,0.374454,0.95503925675471,0
chr4,100000001,102000000,4q,0.376528,0.965973661982903,0
chr4,102000001,104000000,4q,0.37303,0.957035087337634,0
chr4,104000001,106000000,4q,0.3608875,0.948397627647409,314
chr4,106000001,108000000,4q,0.366253,0.954144541203705,522
chr4,108000001,110000000,4q,0.3878345,0.974960668803525,0
chr4,110000001,112000000,4q,0.3874225,0.962903538340817,0
chr4,112000001,114000000,4q,0.3752115,0.956078554519586,206
chr4,114000001,116000000,4q,0.362216,0.977791926284494,0
chr4,116000001,118000000,4q,0.342486,0.974356487567068,89
chr4,118000001,120000000,4q,0.3689095,0.90370001165926,0
chr4,120000001,122000000,4q,0.3715705,0.934474843117752,166
chr4,122000001,124000000,4q,0.379175,0.966818270847881,0
chr4,124000001,126000000,4q,0.3689825,0.971355601539612,29
chr4,126000001,128000000,4q,0.35333,0.967675483053169,0
chr4,128000001,130000000,4q,0.388448,0.957277689409185,0
chr4,130000001,132000000,4q,0.35511,0.970161060741379,0
chr4,132000001,134000000,4q,0.3507125,0.895400988676526,0
chr4,134000001,136000000,4q,0.3454335,0.974658649429159,566
chr4,136000001,138000000,4q,0.3454445,0.97795082237687,92
chr4,138000001,140000000,4q,0.372637,0.974110310813068,0
chr4,140000001,142000000,4q,0.4058975,0.970532122872993,0
chr4,142000001,144000000,4q,0.3705135,0.964234499503667,137
chr4,144000001,146000000,4q,0.377803,0.910710687492464,0
chr4,146000001,148000000,4q,0.388806,0.960454903292306,0
chr4,148000001,150000000,4q,0.3874935,0.971952729875234,0
chr4,150000001,152000000,4q,0.3701225,0.967153358335178,400
chr4,152000001,154000000,4q,0.408694,0.979512212576609,0
chr4,154000001,156000000,4q,0.3979195,0.979578698618643,229
chr4,156000001,158000000,4q,0.3649935,0.980008361039084,13488
chr4,158000001,160000000,4q,0.3713675,0.959968484563876,0
chr4,160000001,162000000,4q,0.3644155,0.961221253837646,0
chr4,162000001,164000000,4q,0.3490725,0.981041921839542,257
chr4,164000001,166000000,4q,0.3739625,0.947476824165566,0
chr4,166000001,168000000,4q,0.364917,0.9555143395447,939
chr4,168000001,170000000,4q,0.372948,0.970572077525977,0
chr4,170000001,172000000,4q,0.3806655,0.957369799837648,0
chr4,172000001,174000000,4q,0.3603225,0.983792939200283,0
chr4,174000001,176000000,4q,0.3743005,0.974150636480336,0
chr4,176000001,178000000,4q,0.3637185,0.980184563567968,0
chr4,178000001,180000000,4q,0.3604295,0.97656563411102,0
chr4,180000001,182000000,4q,0.360004,0.980553201117736,0
chr4,182000001,184000000,4q,0.394134,0.973353471729177,0
chr4,184000001,186000000,4q,0.431891,0.978226326694915,0
chr4,186000001,188000000,4q,0.4126735,0.96710070854235,27
chr4,188000001,190000000,4q,0.3950585,0.971983999132683,0
chr5,2000001,4000000,5p,0.4459955,0.986089638668569,2295
chr5,4000001,6000000,5p,0.4096935,0.982848065068567,0
chr5,6000001,8000000,5p,0.4232865,0.968624391560716,0
chr5,8000001,10000000,5p,0.3947635,0.971997230049899,0
chr5,10000001,12000000,5p,0.415701,0.986597802021976,1559
chr5,12000001,14000000,5p,0.3685375,0.979951017417339,326
chr5,14000001,16000000,5p,0.4122115,0.978163345445489,0
chr5,16000001,18000000,5p,0.403508,0.957433775983415,0
chr5,18000001,20000000,5p,0.3530585,0.974547438829481,0
chr5,20000001,22000000,5p,0.3540035,0.863314836592508,0
chr5,22000001,24000000,5p,0.3542345,0.964033837918902,18708
chr5,24000001,26000000,5p,0.3500515,0.973596615526617,0
chr5,26000001,28000000,5p,0.347081,0.9800853824316,0
chr5,28000001,30000000,5p,0.347737,0.965247436071979,0
chr5,30000001,32000000,5p,0.3866265,0.976747357599438,0
chr5,32000001,34000000,5p,0.4090445,0.967083756183914,0
chr5,34000001,36000000,5p,0.39565,0.892408197630213,341
chr5,36000001,38000000,5p,0.394727,0.965423876091585,0
chr5,38000001,40000000,5p,0.3913895,0.97433081221218,0
chr5,40000001,42000000,5p,0.379509,0.961081813982316,89
chr5,42000001,44000000,5p,0.393195,0.943690038417418,0
chr5,44000001,46000000,5p,0.360562,0.948303375024806,74396
chr5,50000001,52000000,5q,0.3566145,0.960379257400848,79
chr5,52000001,54000000,5q,0.389611,0.966218523758162,56
chr5,54000001,56000000,5q,0.40753,0.971506972376082,0
chr5,56000001,58000000,5q,0.3905055,0.958105349493643,0
chr5,58000001,60000000,5q,0.377771,0.97034266794035,27
chr5,60000001,62000000,5q,0.3976535,0.964526448627683,0
chr5,62000001,64000000,5q,0.37308,0.94893450336396,291
chr5,64000001,66000000,5q,0.382746,0.964954617917976,346
chr5,66000001,68000000,5q,0.392199,0.961461793872272,0
chr5,68000001,70000000,5q,0.397953,0.536776001876112,0
chr5,70000001,72000000,5q,0.400367,0.729731634703069,331
chr5,72000001,74000000,5q,0.4078065,0.983193789782742,0
