chr,start,end,arm,gc,map,filtered.bases
chr1,162000001,163500000,1q,0.40013,0.969479877066298,0
chr1,163500001,165000000,1q,0.387434,0.966208996531589,0
chr1,165000001,166500000,1q,0.418160666666667,0.960452393344939,0
chr1,166500001,168000000,1q,0.409835333333333,0.984761464608961,63
chr1,168000001,169500000,1q,0.396448666666667,0.967400282844814,143
chr1,169500001,171000000,1q,0.379675333333333,0.967216020439845,229
chr1,171000001,172500000,1q,0.391088,0.963161235883549,0
chr1,172500001,174000000,1q,0.392016666666667,0.962352920090071,161
chr1,174000001,175500000,1q,0.399532,0.950187990444288,0
chr1,175500001,177000000,1q,0.403342,0.972909384681445,0
chr1,177000001,178500000,1q,0.401012,0.965948601523344,0
chr1,178500001,180000000,1q,0.408101333333333,0.969075995623296,0
chr1,180000001,181500000,1q,0.424211333333333,0.970441292376119,0
chr1,181500001,183000000,1q,0.418583333333333,0.983624365877398,50
chr1,183000001,184500000,1q,0.407578,0.976344504431585,0
chr1,184500001,186000000,1q,0.384034666666667,0.961978712944973,0
chr1,186000001,187500000,1q,0.363601333333333,0.9726313084736,0
chr1,187500001,189000000,1q,0.347578666666667,0.968326850854757,0
chr1,189000001,190500000,1q,0.337586666666667,0.975958087806667,0
chr1,190500001,192000000,1q,0.341978,0.97987569884683,0
chr1,192000001,193500000,1q,0.365009333333333,0.975433136187126,0
chr1,193500001,195000000,1q,0.349427333333333,0.972721130132537,0
chr1,195000001,196500000,1q,0.343016,0.972617349537003,0
chr1,196500001,198000000,1q,0.359798,0.947258660153288,0
chr1,198000001,199500000,1q,0.358958,0.981377322208301,0
chr1,199500001,201000000,1q,0.409906,0.978406096684244,134
chr1,201000001,202500000,1q,0.478748666666667,0.963075635076765,2538
chr1,202500001,204000000,1q,0.459456,0.973449516117205,0
chr1,204000001,205500000,1q,0.478660666666667,0.98862984618767,0
chr1,205500001,207000000,1q,0.361578666666667,0.883067159038739,0
chr1,207000001,208500000,1q,0.42308,0.959135410768815,0
chr1,208500001,210000000,1q,0.415893333333333,0.983238689596905,73
chr1,210000001,211500000,1q,0.407554666666667,0.96472462297617,173
chr1,211500001,213000000,1q,0.430144666666667,0.974020246597414,247
chr1,213000001,214500000,1q,0.411574,0.975497684336493,0
chr1,214500001,216000000,1q,0.382891333333333,0.979069768188038,0
chr1,216000001,217500000,1q,0.371083333333333,0.984541690525304,0
chr1,217500001,219000000,1q,0.379677333333333,0.977174843749508,0
chr1,219000001,220500000,1q,0.382488,0.96550039403218,36
chr1,220500001,222000000,1q,0.395994666666667,0.984401029671734,0
chr1,222000001,223500000,1q,0.412378,0.94150066037542,213
chr1,223500001,225000000,1q,0.421658,0.897287013311183,4861
chr1,225000001,226500000,1q,0.421643333333333,0.966230040243121,0
chr1,226500001,228000000,1q,0.439421333333333,0.975200205999703,81
chr1,228000001,229500000,1q,0.482713333333333,0.946405638177583,0
chr1,229500001,231000000,1q,0.441724666666667,0.984584695200471,0
chr1,231000001,232500000,1q,0.422351333333333,0.973577125247061,193
chr1,232500001,234000000,1q,0.408874,0.986988527618365,23
chr1,234000001,235500000,1q,0.416765333333333,0.974030609423864,0
chr1,235500001,237000000,1q,0.426778666666667,0.980705211536071,0
chr1,237000001,238500000,1q,0.392499333333333,0.974017807775441,6242
chr1,238500001,240000000,1q,0.369856666666667,0.982146956088988,0
chr1,240000001,241500000,1q,0.398245333333333,0.986913892775836,0
chr1,241500001,243000000,1q,0.402887333333333,0.949064796382784,131
chr1,243000001,244500000,1q,0.404232,0.884459646020678,0
chr1,244500001,246000000,1q,0.43218,0.975583605786986,0
chr1,246000001,247500000,1q,0.419284,0.959969351655892,880
chr1,247500001,249000000,1q,0.365005333333333,0.888426306171337,0
chr2,1500001,3000000,2p,0.459874,0.976259821129445,0
chr2,3000001,4500000,2p,0.426817333333333,0.968723552871542,0
chr2,4500001,6000000,2p,0.367281333333333,0.96856276230919,47
chr2,6000001,7500000,2p,0.407876666666667,0.989426678458288,0
chr2,7500001,9000000,2p,0.425768,0.987076420515299,0
chr2,9000001,10500000,2p,0.459447333333333,0.980008059463546,0
chr2,10500001,12000000,2p,0.460524,0.980595207113765,0
chr2,12000001,13500000,2p,0.395152,0.978319756220198,0
chr2,13500001,15000000,2p,0.366973333333333,0.955169467177034,0
chr2,15000001,16500000,2p,0.411716,0.981311328615385,51
chr2,16500001,18000000,2p,0.393436,0.980931964950004,0
chr2,18000001,19500000,2p,0.393624,0.957338819393345,0
chr2,19500001,21000000,2p,0.438843333333333,0.981100363012381,0
chr2,21000001,22500000,2p,0.380332,0.971455342525527,123
chr2,22500001,24000000,2p,0.420951333333333,0.977475144306674,0
chr2,24000001,25500000,2p,0.430129333333333,0.978512414438881,271
chr2,25500001,27000000,2p,0.453762,0.9840496707181,0
chr2,27000001,28500000,2p,0.441747333333333,0.981382024242306,0
chr2,28500001,30000000,2p,0.444836,0.988128872820751,0
chr2,30000001,31500000,2p,0.43592,0.978536097434217,0
chr2,31500001,33000000,2p,0.399036,0.96831502615262,336
chr2,33000001,34500000,2p,0.399342,0.977014108251768,152
chr2,34500001,36000000,2p,0.359393333333333,0.959075419082165,0
chr2,36000001,37500000,2p,0.39178,0.970213140499588,105
chr2,37500001,39000000,2p,0.414472666666667,0.971412077430054,0
chr2,39000001,40500000,2p,0.394921333333333,0.974524440218605,0
chr2,40500001,42000000,2p,0.363196666666667,0.977096486761699,0
chr2,42000001,43500000,2p,0.451136,0.983150261800355,0
chr2,43500001,45000000,2p,0.396724666666667,0.9771293037739,0
chr2,45000001,46500000,2p,0.433645333333333,0.983450279233196,0
chr2,46500001,48000000,2p,0.449773333333333,0.984702699033899,0
chr2,48000001,49500000,2p,0.401050666666667,0.970710246287544,0
chr2,49500001,51000000,2p,0.362965333333333,0.98363629294073,707
chr2,51000001,52500000,2p,0.352113333333333,0.972922967368384,0
chr2,52500001,54000000,2p,0.372673333333333,0.974655164307159,0
chr2,54000001,55500000,2p,0.406031333333333,0.989898664051241,83
chr2,55500001,57000000,2p,0.383964,0.95214031507957,0
chr2,57000001,58500000,2p,0.355022,0.958652259247162,0
chr2,58500001,60000000,2p,0.37531,0.973209635532408,229
chr2,60000001,61500000,2p,0.41698,0.972991251348372,0
chr2,61500001,63000000,2p,0.417696666666667,0.973666153696454,67
chr2,63000001,64500000,2p,0.379816666666667,0.967570366057167,714
chr2,64500001,66000000,2p,0.432780666666667,0.98640512198436,58
chr2,66000001,67500000,2p,0.38991,0.954835733457499,49
chr2,67500001,69000000,2p,0.393489333333333,0.967499146835013,0
chr2,69000001,70500000,2p,0.424105333333333,0.98613951537046,0
chr2,70500001,72000000,2p,0.446626,0.965832403925693,182
chr2,72000001,73500000,2p,0.429367333333333,0.969110256986259,0
chr2,73500001,75000000,2p,0.439792,0.958106461179541,0
chr2,75000001,76500000,2p,0.393806666666667,0.970807487584261,0
chr2,76500001,78000000,2p,0.354888,0.941219441153276,0
chr2,78000001,79500000,2p,0.362075333333333,0.97020371084143,271
chr2,79500001,81000000,2p,0.38465,0.980086820601273,0
chr2,81000001,82500000,2p,0.357385333333333,0.977085868359825,242
chr2,82500001,84000000,2p,0.35218,0.978085686447623,106
chr2,84000001,85500000,2p,0.404199333333333,0.967503437420934,0
chr2,85500001,87000000,2p,0.448962,0.968269630773304,0
chr2,87000001,88500000,2p,0.412018666666667,0.554973585611671,1286
chr2,88500001,90000000,2p,0.358367333333333,0.825311125806501,47975
chr2,90000001,91500000,2p,0.136596666666667,0.503247924543903,24306
chr2,96000001,97500000,2q,0.454527333333333,0.822401308522774,0
chr2,97500001,99000000,2q,0.426148666666667,0.793258524749863,147
chr2,99000001,100500000,2q,0.420641333333333,0.975750328806361,327
chr2,100500001,102000000,2q,0.435988666666667,0.973025409353214,0
chr2,102000001,103500000,2q,0.414186666666667,0.978827985271947,0
chr2,103500001,105000000,2q,0.365386666666667,0.985562345070766,0
chr2,105000001,106500000,2q,0.423834,0.983214634375332,82
chr2,106500001,108000000,2q,0.412535333333333,0.919670408643662,62
chr2,108000001,109500000,2q,0.39149,0.896690195752588,0
chr2,109500001,111000000,2q,0.412182,0.81125296716346,521
chr2,111000001,112500000,2q,0.43714,0.712565367766625,45
chr2,112500001,114000000,2q,0.428983333333333,0.889115160015172,0
chr2,114000001,115500000,2q,0.405192666666667,0.853428837291428,2212
chr2,115500001,117000000,2q,0.364219333333333,0.966863652303084,264
chr2,117000001,118500000,2q,0.372428,0.961263404006572,4675
chr2,118500001,120000000,2q,0.428238,0.955897935553282,0
chr2,120000001,121500000,2q,0.446868,0.982203893683171,29
chr2,121500001,123000000,2q,0.458327333333333,0.978999790714228,331
chr2,123000001,124500000,2q,0.366767333333333,0.97465485974223,0
chr2,124500001,126000000,2q,0.379046,0.971819450402748,200
chr2,126000001,127500000,2q,0.380953333333333,0.97043101804697,0
chr2,127500001,129000000,2q,0.456524666666667,0.987128949397553,855
chr2,129000001,130500000,2q,0.441601333333333,0.96729736821165,1030
chr2,130500001,132000000,2q,0.455308,0.762926821192745,0
chr2,132000001,133500000,2q,0.415588666666667,0.755201574633486,42085
chr2,133500001,135000000,2q,0.403524,0.967253093800375,0
chr2,135000001,136500000,2q,0.405931333333333,0.960143360510296,0
chr2,136500001,138000000,2q,0.403400666666667,0.978492600667216,0
chr2,138000001,139500000,2q,0.37622,0.964988101461383,0
chr2,139500001,141000000,2q,0.362032,0.980664158960872,0
chr2,141000001,142500000,2q,0.349158,0.985517314507045,0
chr2,142500001,144000000,2q,0.357817333333333,0.97660325481526,0
chr2,144000001,145500000,2q,0.373495333333333,0.977993997472687,93
chr2,145500001,147000000,2q,0.357128666666667,0.986258879018313,143
chr2,147000001,148500000,2q,0.370246666666667,0.978267159904311,0
chr2,148500001,150000000,2q,0.358924,0.963968128716295,132
chr2,150000001,151500000,2q,0.383691333333333,0.961970390776916,0
chr2,151500001,153000000,2q,0.394008666666667,0.970314340831525,0
chr2,153000001,154500000,2q,0.384993333333333,0.969723012218536,48
chr2,154500001,156000000,2q,0.353836,0.971597410622299,0
chr2,156000001,157500000,2q,0.359012,0.968349591240444,1383
chr2,157500001,159000000,2q,0.379184,0.963106134741046,0
chr2,159000001,160500000,2q,0.396873333333333,0.959599574463693,406
chr2,160500001,162000000,2q,0.389118,0.959827169332361,0
chr2,162000001,163500000,2q,0.364705333333333,0.972761290386315,238
chr2,163500001,165000000,2q,0.358416,0.986679088549158,0
chr2,165000001,166500000,2q,0.363110666666667,0.976142008484178,0
chr2,166500001,168000000,2q,0.360417333333333,0.957646092819287,26
chr2,168000001,169500000,2q,0.384431333333333,0.974245556775269,59
chr2,169500001,171000000,2q,0.391001333333333,0.962203638487824,87
chr2,171000001,172500000,2q,0.405992,0.980980656650988,29
chr2,172500001,174000000,2q,0.41077,0.971613471422443,0
chr2,174000001,175500000,2q,0.404734,0.974794026837004,0
chr2,175500001,177000000,2q,0.39671,0.966070792839423,44
chr2,177000001,178500000,2q,0.395099333333333,0.982770311402823,51
chr2,178500001,180000000,2q,0.386612,0.95993197714771,0
chr2,180000001,181500000,2q,0.368079333333333,0.972828823760334,0
chr2,181500001,183000000,2q,0.365816,0.972578975400579,0
chr2,183000001,184500000,2q,0.372591333333333,0.961573507471725,37
chr2,184500001,186000000,2q,0.345650666666667,0.969605714449468,0
chr2,186000001,187500000,2q,0.352958666666667,0.95920377218203,0
chr2,187500001,189000000,2q,0.360396666666667,0.97563782050815,0
chr2,189000001,190500000,2q,0.357731333333333,0.980008423082761,311
chr2,190500001,192000000,2q,0.385160666666667,0.974679591937327,139
chr2,192000001,193500000,2q,0.376508,0.97402340950783,0
chr2,193500001,195000000,2q,0.340275333333333,0.961762239911529,124
chr2,195000001,196500000,2q,0.354764666666667,0.952716762144109,0
chr2,196500001,198000000,2q,0.382852666666667,0.970300969635136,0
chr2,198000001,199500000,2q,0.388485333333333,0.962510642277109,0
chr2,199500001,201000000,2q,0.381051333333333,0.980082464647604,0
chr2,201000001,202500000,2q,0.406212,0.964008020278152,115
chr2,202500001,204000000,2q,0.413573333333333,0.978825046204596,3847
chr2,204000001,205500000,2q,0.402732666666667,0.983636708455996,0
chr2,205500001,207000000,2q,0.395795333333333,0.980668578818817,0
chr2,207000001,208500000,2q,0.402162,0.968194620797284,0
chr2,208500001,210000000,2q,0.394280666666667,0.95262191680572,99
chr2,210000001,211500000,2q,0.368668666666667,0.967900203266285,95
chr2,211500001,213000000,2q,0.35514,0.972672210408248,125
chr2,213000001,214500000,2q,0.357242666666667,0.974769732834674,0
chr2,214500001,216000000,2q,0.366564,0.975421388026461,0
chr2,216000001,217500000,2q,0.413692,0.974719744753098,0
chr2,217500001,219000000,2q,0.447061333333333,0.987979479538185,0
chr2,219000001,220500000,2q,0.486389333333333,0.984558884257032,0
chr2,220500001,222000000,2q,0.400040666666667,0.98320916462494,0
chr2,222000001,223500000,2q,0.392028,0.980137572086036,151
chr2,223500001,225000000,2q,0.40634,0.980104551036661,0
chr2,225000001,226500000,2q,0.390704,0.979522912218394,83
chr2,226500001,228000000,2q,0.383227333333333,0.97989383869066,0
chr2,228000001,229500000,2q,0.393883333333333,0.964262732810543,0
chr2,229500001,231000000,2q,0.398076,0.978369067764335,318
chr2,231000001,232500000,2q,0.44505,0.977605164749864,117
chr2,232500001,234000000,2q,0.465918,0.961718636314398,0
chr2,234000001,235500000,2q,0.425433333333333,0.976160267014039,0
chr2,235500001,237000000,2q,0.458478666666667,0.982760877690173,0
chr2,237000001,238500000,2q,0.455568666666667,0.982712966273978,484
chr2,238500001,240000000,2q,0.467191333333333,0.982295698456544,87
chr2,240000001,241500000,2q,0.493178666666667,0.982769061195387,0
chr2,241500001,243000000,2q,0.524085333333333,0.966484469410834,181
chr3,1500001,3000000,3p,0.37393,0.971257559863965,0
chr3,3000001,4500000,3p,0.39432,0.9582996006815,0
chr3,4500001,6000000,3p,0.412467333333333,0.972364233038202,58
chr3,6000001,7500000,3p,0.372785333333333,0.965410075386024,0
chr3,7500001,9000000,3p,0.409058,0.968988523518696,0
chr3,9000001,10500000,3p,0.466180666666667,0.97932168533866,105
chr3,10500001,12000000,3p,0.457655333333333,0.976632025078,0
chr3,12000001,13500000,3p,0.468283333333333,0.982993202009125,0
chr3,13500001,15000000,3p,0.480071333333333,0.980374694044307,0
chr3,15000001,16500000,3p,0.422065333333333,0.966087001785984,66
chr3,16500001,18000000,3p,0.389058,0.967382734123007,0
chr3,18000001,19500000,3p,0.370094,0.960788490654194,187
chr3,19500001,21000000,3p,0.380515333333333,0.961679836976094,0
chr3,21000001,22500000,3p,0.363898666666667,0.961026334247389,0
chr3,22500001,24000000,3p,0.391022,0.962729503096635,183
chr3,24000001,25500000,3p,0.385453333333333,0.973828831868021,62
chr3,25500001,27000000,3p,0.383666666666667,0.95247019942678,0
chr3,27000001,28500000,3p,0.385992,0.969126415513217,146
chr3,28500001,30000000,3p,0.368648,0.979533896580755,0
chr3,30000001,31500000,3p,0.385854666666667,0.98013221209802,0
chr3,31500001,33000000,3p,0.423945333333333,0.979277085979715,0
chr3,33000001,34500000,3p,0.400328,0.966659742898216,0
chr3,34500001,36000000,3p,0.363901333333333,0.96443027480331,0
chr3,36000001,37500000,3p,0.398068666666667,0.971469255673631,0
chr3,37500001,39000000,3p,0.444454,0.969153759758643,0
chr3,39000001,40500000,3p,0.414689333333333,0.951112467984011,0
chr3,40500001,42000000,3p,0.406618,0.957485249799615,32
chr3,42000001,43500000,3p,0.441870666666667,0.97735010218286,0
chr3,43500001,45000000,3p,0.422820666666667,0.967054437260351,0
chr3,45000001,46500000,3p,0.439266666666667,0.984138464381468,85
chr3,46500001,48000000,3p,0.461416,0.973733489667942,0
chr3,48000001,49500000,3p,0.481952666666667,0.975174673748924,304
chr3,49500001,51000000,3p,0.494722,0.973879169476676,446
chr3,51000001,52500000,3p,0.468558666666667,0.96260602108456,0
chr3,52500001,54000000,3p,0.4537,0.97886988936321,0
chr3,54000001,55500000,3p,0.419783333333333,0.964402697767006,0
chr3,55500001,57000000,3p,0.410384,0.97924097129687,0
chr3,57000001,58500000,3p,0.429359333333333,0.975200174915205,60
chr3,58500001,60000000,3p,0.408224666666667,0.956463703657308,0
chr3,60000001,61500000,3p,0.387908666666667,0.969757884653267,0
chr3,61500001,63000000,3p,0.404025333333333,0.990528293723988,0
chr3,63000001,64500000,3p,0.400644666666667,0.967601660435989,0
chr3,64500001,66000000,3p,0.39975,0.977608934170668,0
chr3,66000001,67500000,3p,0.378288,0.970883562207992,0
chr3,67500001,69000000,3p,0.386322,0.9784799133521,131
chr3,69000001,70500000,3p,0.392244666666667,0.97223849202378,0
chr3,70500001,72000000,3p,0.403062,0.984561827583714,0
chr3,72000001,73500000,3p,0.434908666666667,0.981918131799164,0
chr3,73500001,75000000,3p,0.379492,0.973773410124793,0
chr3,75000001,76500000,3p,0.391322,0.892265036527964,3007
chr3,76500001,78000000,3p,0.359286666666667,0.98157075215781,0
chr3,78000001,79500000,3p,0.358726,0.970571138269465,40
chr3,79500001,81000000,3p,0.347899333333333,0.976357092131922,4142
chr3,81000001,82500000,3p,0.35913,0.965987894204187,16827
chr3,82500001,84000000,3p,0.342944666666667,0.981961968989506,0
chr3,84000001,85500000,3p,0.344560666666667,0.971367310871328,104
chr3,85500001,87000000,3p,0.348504666666667,0.979968726184002,0
chr3,87000001,88500000,3p,0.363201333333333,0.972055706201978,0
chr3,88500001,90000000,3p,0.352552666666667,0.950828512370202,0
chr3,94500001,96000000,3q,0.344524,0.964151882338722,0
chr3,96000001,97500000,3q,0.354981333333333,0.967875823891112,2219
chr3,97500001,99000000,3q,0.375993333333333,0.958960364029297,0
chr3,99000001,100500000,3q,0.386531333333333,0.961724745327914,326
chr3,100500001,102000000,3q,0.387004666666667,0.959583174353129,0
chr3,102000001,103500000,3q,0.354646666666667,0.970158554907314,0
chr3,103500001,105000000,3q,0.350519333333333,0.987391946429112,0
chr3,105000001,106500000,3q,0.363315333333333,0.977336177909519,0
chr3,106500001,108000000,3q,0.383919333333333,0.965858941651457,0
chr3,108000001,109500000,3q,0.385319333333333,0.958021117690861,275
chr3,109500001,111000000,3q,0.36219,0.968563530581507,0
chr3,111000001,112500000,3q,0.387482666666667,0.960482066733664,0
chr3,112500001,114000000,3q,0.39958,0.970761433246184,0
chr3,114000001,115500000,3q,0.371042666666667,0.981361034641309,0
chr3,115500001,117000000,3q,0.372813333333333,0.96946169955754,0
chr3,117000001,118500000,3q,0.369731333333333,0.982700036107096,86
chr3,118500001,120000000,3q,0.402852666666667,0.966825286353356,81
chr3,120000001,121500000,3q,0.389247333333333,0.940622735682447,0
chr3,121500001,123000000,3q,0.412693333333333,0.966320290037221,128
chr3,123000001,124500000,3q,0.440238666666667,0.979669725055921,0
chr3,124500001,126000000,3q,0.438158,0.926222477107471,14329
chr3,126000001,127500000,3q,0.487202666666667,0.977195285435995,0
chr3,127500001,129000000,3q,0.472558666666667,0.981266590010371,0
chr3,129000001,130500000,3q,0.435597333333333,0.922354687920402,0
chr3,130500001,132000000,3q,0.389345333333333,0.957501636228445,155
chr3,132000001,133500000,3q,0.401240666666667,0.945150932328537,0
chr3,133500001,135000000,3q,0.441720666666667,0.976407433105519,0
chr3,135000001,136500000,3q,0.403808666666667,0.952064046820271,0
chr3,136500001,138000000,3q,0.402804666666667,0.946673043954355,26
chr3,138000001,139500000,3q,0.429598,0.966073154904674,157
chr3,139500001,141000000,3q,0.420756666666667,0.974721174645562,0
chr3,141000001,142500000,3q,0.400962666666667,0.969400935058564,640
chr3,142500001,144000000,3q,0.392324666666667,0.97878007803217,0
chr3,144000001,145500000,3q,0.350722666666667,0.977465217052377,0
chr3,145500001,147000000,3q,0.357892666666667,0.963701106023349,0
chr3,147000001,148500000,3q,0.362069333333333,0.970597811398627,120
chr3,148500001,150000000,3q,0.393658666666667,0.983978358726502,0
chr3,150000001,151500000,3q,0.391952666666667,0.974935596442148,0
chr3,151500001,153000000,3q,0.374217333333333,0.976747923045191,0
chr3,153000001,154500000,3q,0.3709,0.960031876121967,0
chr3,154500001,156000000,3q,0.391936666666667,0.958855341401153,0
chr3,156000001,157500000,3q,0.391880666666667,0.975397679822047,0
chr3,157500001,159000000,3q,0.381333333333333,0.947564069320575,47
chr3,159000001,160500000,3q,0.395568666666667,0.969188678678097,103
chr3,160500001,162000000,3q,0.371000666666667,0.972886043600666,0
chr3,162000001,163500000,3q,0.346088666666667,0.960818639880442,0
chr3,163500001,165000000,3q,0.346804,0.973721951155379,30
chr3,165000001,166500000,3q,0.347478666666667,0.96002371222302,0
chr3,166500001,168000000,3q,0.365899333333333,0.97258876598058,0
chr3,168000001,169500000,3q,0.36858,0.973850243450516,0
chr3,169500001,171000000,3q,0.404568666666667,0.969455797219558,0
chr3,171000001,172500000,3q,0.398774,0.977265000730801,0
chr3,172500001,174000000,3q,0.360534,0.983658628847562,251
chr3,174000001,175500000,3q,0.353362,0.975120772098276,0
chr3,175500001,177000000,3q,0.37429,0.964804763755965,0
chr3,177000001,178500000,3q,0.384868,0.979062688476541,0
chr3,178500001,180000000,3q,0.391249333333333,0.96475927891558,332
chr3,180000001,181500000,3q,0.375758,0.969100097121693,0
chr3,181500001,183000000,3q,0.394947333333333,0.979516031760503,0
chr3,183000001,184500000,3q,0.464465333333333,0.983108343564731,0
chr3,184500001,186000000,3q,0.419287333333333,0.977982896404646,0
