chr,start,end,arm,gc,map,filtered.bases
chr4,59500001,63000000,4q,0.344599428571429,0.962072730276032,172
chr4,63000001,66500000,4q,0.346593714285714,0.961134486796548,13298
chr4,66500001,70000000,4q,0.361661428571429,0.958215706689562,2588
chr4,70000001,73500000,4q,0.368778857142857,0.945325716129099,242
chr4,73500001,77000000,4q,0.380518,0.950000352581532,522
chr4,77000001,80500000,4q,0.394827428571429,0.966603703732964,934
chr4,80500001,84000000,4q,0.383320857142857,0.966431404945123,80
chr4,84000001,87500000,4q,0.381748285714286,0.963582570705559,155
chr4,87500001,91000000,4q,0.387475714285714,0.968978756482157,0
chr4,91000001,94500000,4q,0.350514571428572,0.960878950630616,703
chr4,94500001,98000000,4q,0.365704,0.959833864443965,0
chr4,98000001,101500000,4q,0.376830285714286,0.958132711604255,0
chr4,101500001,105000000,4q,0.369281428571429,0.954196417503363,314
chr4,105000001,108500000,4q,0.364046285714286,0.957690323684031,522
chr4,108500001,112000000,4q,0.390647428571429,0.969097336963038,0
chr4,112000001,115500000,4q,0.370803142857143,0.964014069845918,206
chr4,115500001,119000000,4q,0.346975142857143,0.973018521685366,89
chr4,119000001,122500000,4q,0.376436857142857,0.914707325210214,166
chr4,122500001,126000000,4q,0.373528285714286,0.96801762356459,29
chr4,126000001,129500000,4q,0.367216571428571,0.96249291941567,0
chr4,129500001,133000000,4q,0.361149714285714,0.926934721923054,0
chr4,133000001,136500000,4q,0.345367142857143,0.969645444898204,658
chr4,136500001,140000000,4q,0.361189714285714,0.979346916334133,0
chr4,140000001,143500000,4q,0.390772,0.968279611875461,137
chr4,143500001,147000000,4q,0.382087714285714,0.931785734188849,0
chr4,147000001,150500000,4q,0.382028285714286,0.96746196671662,168
chr4,150500001,154000000,4q,0.393300571428571,0.975072980903899,232
chr4,154000001,157500000,4q,0.383991142857143,0.978967304133576,13717
chr4,157500001,161000000,4q,0.372763714285714,0.965125259107197,0
chr4,161000001,164500000,4q,0.352964857142857,0.971992219554451,257
chr4,164500001,168000000,4q,0.368364857142857,0.949520864981381,939
chr4,168000001,171500000,4q,0.380412857142857,0.963410632826478,0
chr4,171500001,175000000,4q,0.366208285714286,0.97887900450129,0
chr4,175000001,178500000,4q,0.366122,0.979346389258534,0
chr4,178500001,182000000,4q,0.357193142857143,0.977329031608537,0
chr4,182000001,185500000,4q,0.409117714285714,0.975713282267099,0
chr4,185500001,189000000,4q,0.410643428571429,0.970869089699235,27
chr5,3500001,7000000,5p,0.422067428571429,0.985071057050211,2166
chr5,7000001,10500000,5p,0.403318,0.966359328495115,1559
chr5,10500001,14000000,5p,0.386324285714286,0.984156324079758,326
chr5,14000001,17500000,5p,0.416101714285714,0.976142707759758,0
chr5,17500001,21000000,5p,0.352200857142857,0.941048993797785,0
chr5,21000001,24500000,5p,0.354806285714286,0.92969570240738,18708
chr5,24500001,28000000,5p,0.347833142857143,0.976407002747195,0
chr5,28000001,31500000,5p,0.356070857142857,0.968912190809262,0
chr5,31500001,35000000,5p,0.411265428571429,0.929087009259544,341
chr5,35000001,38500000,5p,0.397076285714286,0.966018879837631,0
chr5,38500001,42000000,5p,0.381120857142857,0.965880919963063,89
chr5,42000001,45500000,5p,0.379384285714286,0.95025823693006,0
chr5,52500001,56000000,5q,0.401274285714286,0.968834402495028,56
chr5,56000001,59500000,5q,0.384110571428571,0.965613057427362,27
chr5,59500001,63000000,5q,0.388173142857143,0.956272377245432,291
chr5,63000001,66500000,5q,0.381912857142857,0.966020705856669,346
chr5,66500001,70000000,5q,0.395465142857143,0.715008935523106,0
chr5,70000001,73500000,5q,0.402293714285714,0.838122462334686,331
chr5,73500001,77000000,5q,0.403895142857143,0.960578578139966,0
chr5,77000001,80500000,5q,0.404528,0.964577050081098,2347
chr5,80500001,84000000,5q,0.374131428571429,0.963732006769546,0
chr5,84000001,87500000,5q,0.354292571428571,0.966215827848248,0
chr5,87500001,91000000,5q,0.368817714285714,0.969790469777459,0
chr5,91000001,94500000,5q,0.357903714285714,0.970987914660114,3463
chr5,94500001,98000000,5q,0.379507428571429,0.962145224425116,194
chr5,98000001,101500000,5q,0.358399714285714,0.924584607955968,9108
chr5,101500001,105000000,5q,0.356121428571429,0.967839935205654,143
chr5,105000001,108500000,5q,0.362209142857143,0.977235190339633,160
chr5,108500001,112000000,5q,0.381263428571429,0.959135472337383,0
chr5,112000001,115500000,5q,0.388523714285714,0.969275873537414,0
chr5,115500001,119000000,5q,0.376423714285714,0.971809734337828,0
chr5,119000001,122500000,5q,0.367875714285714,0.956683595469135,0
chr5,122500001,126000000,5q,0.381945428571429,0.97263072087051,1907
chr5,126000001,129500000,5q,0.378585714285714,0.963876570679494,0
chr5,129500001,133000000,5q,0.413085714285714,0.958833518009346,0
chr5,133000001,136500000,5q,0.440661142857143,0.977402701926385,5219
chr5,136500001,140000000,5q,0.438176571428571,0.974131226704312,0
chr5,140000001,143500000,5q,0.424928285714286,0.979200922396916,186
chr5,143500001,147000000,5q,0.387472571428571,0.967158930775258,122
chr5,147000001,150500000,5q,0.430824857142857,0.971337863541004,65
chr5,150500001,154000000,5q,0.412232857142857,0.961109821033736,0
chr5,154000001,157500000,5q,0.403932,0.970601369335919,453
chr5,157500001,161000000,5q,0.406838571428571,0.976813609064693,683
chr5,161000001,164500000,5q,0.363997714285714,0.968779283033226,0
chr5,164500001,168000000,5q,0.387334571428571,0.982354470526792,52
chr5,168000001,171500000,5q,0.434430285714286,0.978326743538907,0
chr5,171500001,175000000,5q,0.449987428571429,0.982835460995247,435
chr5,175000001,178500000,5q,0.477755714285714,0.887181539236751,0
chr6,3500001,7000000,6p,0.429048857142857,0.972488264952432,146
chr6,7000001,10500000,6p,0.401032,0.976330225992985,0
chr6,10500001,14000000,6p,0.412452,0.984107250429473,0
chr6,14000001,17500000,6p,0.427135142857143,0.981709084952835,136
chr6,17500001,21000000,6p,0.397778571428571,0.974497128773344,0
chr6,21000001,24500000,6p,0.389378285714286,0.972875848951391,464
chr6,24500001,28000000,6p,0.407704857142857,0.93363372073552,214
chr6,28000001,31500000,6p,0.433263428571429,0.968178565506888,831
chr6,31500001,35000000,6p,0.473720571428571,0.969022202724834,132
chr6,35000001,38500000,6p,0.452698285714286,0.985198769270555,281
chr6,38500001,42000000,6p,0.446556285714286,0.984251995902848,102
chr6,42000001,45500000,6p,0.451176285714286,0.973902005063053,0
chr6,45500001,49000000,6p,0.385423714285714,0.973193717345089,96
chr6,49000001,52500000,6p,0.377498285714286,0.965665949809966,151
chr6,52500001,56000000,6p,0.377781428571429,0.967413420351582,127
chr6,63000001,66500000,6q,0.358504571428571,0.959030057662416,0
chr6,66500001,70000000,6q,0.347152285714286,0.971254534563781,86
chr6,70000001,73500000,6q,0.371341428571429,0.959273298322288,90
chr6,73500001,77000000,6q,0.383969714285714,0.952308319688306,265
chr6,77000001,80500000,6q,0.367309428571429,0.948883511393096,0
chr6,80500001,84000000,6q,0.369989714285714,0.951014095344336,62
chr6,84000001,87500000,6q,0.385315428571429,0.941057352110828,72
chr6,87500001,91000000,6q,0.401308,0.96436116564031,0
chr6,91000001,94500000,6q,0.36102,0.979035949041081,0
chr6,94500001,98000000,6q,0.341927142857143,0.96643786322989,0
chr6,98000001,101500000,6q,0.372057428571429,0.963183463632036,97
chr6,101500001,105000000,6q,0.350349428571429,0.963254500848216,26
chr6,105000001,108500000,6q,0.407279714285714,0.974099714526238,122
chr6,108500001,112000000,6q,0.409328857142857,0.968616154095101,0
chr6,112000001,115500000,6q,0.376645142857143,0.963329913828917,325
chr6,115500001,119000000,6q,0.376332571428571,0.963232156833743,357
chr6,119000001,122500000,6q,0.368263714285714,0.967494250411248,447
chr6,122500001,126000000,6q,0.369024571428571,0.9681543310424,59
chr6,126000001,129500000,6q,0.365347714285714,0.967925159005967,0
chr6,129500001,133000000,6q,0.381513714285714,0.973955318699868,0
chr6,133000001,136500000,6q,0.387964,0.975669528686795,489
chr6,136500001,140000000,6q,0.403993428571429,0.982443213220497,238
chr6,140000001,143500000,6q,0.364558857142857,0.972920367942217,70
chr6,143500001,147000000,6q,0.383730285714286,0.976447791974761,257
chr6,147000001,150500000,6q,0.406359142857143,0.980412581302112,0
chr6,150500001,154000000,6q,0.399693428571429,0.980176454805299,404
chr6,154000001,157500000,6q,0.400252857142857,0.98084125332475,0
chr6,157500001,161000000,6q,0.427418857142857,0.975112726805841,27
chr6,161000001,164500000,6q,0.407748857142857,0.974550254035443,0
chr6,164500001,168000000,6q,0.414326571428571,0.964672718068102,0
chr7,3500001,7000000,7p,0.476026,0.933982693395514,0
chr7,7000001,10500000,7p,0.367966,0.965264895942367,0
chr7,10500001,14000000,7p,0.362945714285714,0.974348432850122,0
chr7,14000001,17500000,7p,0.362235714285714,0.974601768644996,0
chr7,17500001,21000000,7p,0.368050285714286,0.971609520890277,0
chr7,21000001,24500000,7p,0.401992,0.967036726403266,0
chr7,24500001,28000000,7p,0.411351714285714,0.973893282354224,124
chr7,28000001,31500000,7p,0.421524285714286,0.972797288178378,0
chr7,31500001,35000000,7p,0.399030285714286,0.938792263257762,104
chr7,35000001,38500000,7p,0.404982285714286,0.948525486990549,97
chr7,38500001,42000000,7p,0.396369428571429,0.975654887562115,28
chr7,42000001,45500000,7p,0.439114285714286,0.966483306110862,352
chr7,45500001,49000000,7p,0.415605142857143,0.960216927462618,102
chr7,49000001,52500000,7p,0.396329142857143,0.96764408188432,0
chr7,52500001,56000000,7p,0.389882285714286,0.960006969276335,0
chr7,63000001,66500000,7q,0.432207714285714,0.852953884988317,115098
chr7,66500001,70000000,7q,0.427003428571429,0.966100487903634,467
chr7,70000001,73500000,7q,0.457199142857143,0.897065117651687,0
chr7,73500001,77000000,7q,0.464346285714286,0.724043405384235,53
chr7,77000001,80500000,7q,0.370219714285714,0.979347726326529,107
chr7,80500001,84000000,7q,0.353786,0.972736547260221,310
chr7,84000001,87500000,7q,0.356538571428571,0.966140474732941,0
chr7,87500001,91000000,7q,0.369318857142857,0.957268312887766,0
chr7,91000001,94500000,7q,0.375880857142857,0.962180261725442,36
chr7,94500001,98000000,7q,0.397583428571429,0.952925056516993,84
chr7,98000001,101500000,7q,0.479940285714286,0.956850226401762,348
chr7,101500001,105000000,7q,0.418999428571429,0.8950924582538,647
chr7,105000001,108500000,7q,0.404892857142857,0.973371414884469,0
chr7,108500001,112000000,7q,0.366190857142857,0.962398234442562,40
chr7,112000001,115500000,7q,0.362609428571429,0.9666061112011,0
chr7,115500001,119000000,7q,0.368820857142857,0.977749074864915,0
chr7,119000001,122500000,7q,0.361395428571429,0.970850072414522,0
chr7,122500001,126000000,7q,0.361045428571429,0.971235775169229,0
chr7,126000001,129500000,7q,0.424331428571429,0.960027493317108,92
chr7,129500001,133000000,7q,0.417714857142857,0.982401403081071,37
chr7,133000001,136500000,7q,0.396989714285714,0.978718839988682,232
chr7,136500001,140000000,7q,0.412964285714286,0.975821239339782,43
chr7,140000001,143500000,7q,0.403936,0.93454381168888,6674
chr7,143500001,147000000,7q,0.370271714285714,0.929037155372831,0
chr7,147000001,150500000,7q,0.429843714285714,0.92874396087972,0
chr7,150500001,154000000,7q,0.449096571428571,0.932468815734135,0
chr7,154000001,157500000,7q,0.448318285714286,0.979670596585609,0
chr8,3500001,7000000,8p,0.396964,0.967084074763803,31
chr8,7000001,10500000,8p,0.430332571428571,0.792442297219355,0
chr8,10500001,14000000,8p,0.418421428571429,0.884077067412909,0
chr8,14000001,17500000,8p,0.368172285714286,0.976444873877207,50
chr8,17500001,21000000,8p,0.413209428571429,0.986980380871176,756
chr8,21000001,24500000,8p,0.446028,0.982190126161667,335
chr8,24500001,28000000,8p,0.422526571428571,0.978821143644536,0
chr8,28000001,31500000,8p,0.414996571428571,0.979549156237311,37
chr8,31500001,35000000,8p,0.386510857142857,0.976242952579381,174
chr8,35000001,38500000,8p,0.414639428571429,0.977296491816204,0
chr8,38500001,42000000,8p,0.41277,0.976999331975082,0
chr8,49000001,52500000,8q,0.382171714285714,0.966549303940879,160
chr8,52500001,56000000,8q,0.399404571428571,0.96997732042301,42
chr8,56000001,59500000,8q,0.397743142857143,0.967700342086418,692
chr8,59500001,63000000,8q,0.386046285714286,0.966566842342401,0
chr8,63000001,66500000,8q,0.377355714285714,0.967794296255379,216
chr8,66500001,70000000,8q,0.391190285714286,0.968974204378152,482
chr8,70000001,73500000,8q,0.389472,0.96251500362938,372
chr8,73500001,77000000,8q,0.382131714285714,0.965533611547346,39
chr8,77000001,80500000,8q,0.354322,0.972012579692444,108
chr8,80500001,84000000,8q,0.381540285714286,0.97363101134644,71
chr8,84000001,87500000,8q,0.353714285714286,0.931276211496277,0
chr8,87500001,91000000,8q,0.362111714285714,0.952139319069626,0
chr8,91000001,94500000,8q,0.373962285714286,0.964424676404439,0
chr8,94500001,98000000,8q,0.405444285714286,0.97231494060512,86
chr8,98000001,101500000,8q,0.399137714285714,0.95612332027681,205
chr8,101500001,105000000,8q,0.413162285714286,0.973318496932768,190
chr8,105000001,108500000,8q,0.370781428571429,0.976759599434351,41
chr8,108500001,112000000,8q,0.364916857142857,0.970079639492989,71
chr8,112000001,115500000,8q,0.343763142857143,0.971715481596847,0
chr8,115500001,119000000,8q,0.375002285714286,0.975718387550845,44
chr8,119000001,122500000,8q,0.389515428571429,0.964328619271273,0
chr8,122500001,126000000,8q,0.413519428571429,0.982102025526064,0
chr8,126000001,129500000,8q,0.412762857142857,0.971806710330872,90
chr8,129500001,133000000,8q,0.397574,0.965315975158111,0
chr8,133000001,136500000,8q,0.431252285714286,0.981214956761647,784
chr8,136500001,140000000,8q,0.398617714285714,0.968928818398987,35
chr8,140000001,143500000,8q,0.482827428571429,0.979602905317442,112
chr9,3500001,7000000,9p,0.400694857142857,0.96160730023444,360
chr9,7000001,10500000,9p,0.369085142857143,0.9772817120302,67
chr9,10500001,14000000,9p,0.359747142857143,0.970158018629813,0
chr9,14000001,17500000,9p,0.39227,0.967439184784732,124
chr9,17500001,21000000,9p,0.392074285714286,0.962687154109703,380
chr9,21000001,24500000,9p,0.372108285714286,0.960664877416712,0
chr9,24500001,28000000,9p,0.371785714285714,0.969981125406566,113
chr9,28000001,31500000,9p,0.352393142857143,0.962867803469628,64
chr9,31500001,35000000,9p,0.422036,0.949301064691284,2823
chr9,35000001,38500000,9p,0.445293142857143,0.98218151811392,0
chr9,38500001,42000000,9p,0.360354571428571,0.331224515852097,0
chr9,42000001,45500000,9p,0.353732,0.296117595033192,28134
chr9,52500001,56000000,9q,0,0,0
chr9,56000001,59500000,9q,0,0,0
chr9,59500001,63000000,9q,0,0,0
chr9,63000001,66500000,9q,0.100962285714286,0.279190844872365,635
chr9,66500001,70000000,9q,0.297002857142857,0.331925665177332,205781
chr9,70000001,73500000,9q,0.368680571428571,0.801267787174576,30012
